State,year,month,NO2_Mean,NO2_1st_Max_Value,NO2_1st_Max_Hour,NO2_AQI,O3_Mean,O3_1st_Max_Value,O3_1st_Max_Hour,O3_AQI,SO2_Mean,SO2_1st_Max_Value,SO2_1st_Max_Hour,SO2_AQI,CO_Mean,CO_1st_Max_Value,CO_1st_Max_Hour,CO_AQI
District Of Columbia,2004,5,15.57654032,27.70967742,12.25806452,26.25806452,0.028896387,0.043225806,11.06451613,38.12903226,8.789478435,16.13064516,10.33870968,0,0.40543379,0.625806452,8.967741935,0
District Of Columbia,2004,6,17.80035673,32.76666667,12.06666667,30.9,0.026381933,0.043233333,11.1,37.4,9.101011017,18.01333333,11.13333333,0,0.3815217,0.715,10.63333333,0
District Of Columbia,2004,7,17.1720999,32.36666667,12.03333333,30.56666667,0.028818133,0.048866667,10.13333333,46.4,10.2547877,17.50333333,11.81666667,0,0.549508183,0.833333333,9.316666667,0
District Of Columbia,2004,8,17.87354439,32.09677419,14.5483871,30.32258065,0.025623645,0.043032258,10.22580645,38.61290323,4.626004774,11.38870968,10.96774194,0,0.638011371,0.9,9.451612903,0
District Of Columbia,2004,9,20.26903179,35.13793103,15.72413793,33.17241379,0.017284483,0.033758621,10.75862069,28.55172414,2.764505069,7.312068966,10.22413793,0,0.662309466,1.062068966,9.517241379,0
District Of Columbia,2004,10,24.09300429,38.67741935,13.32258065,36.58064516,0.010600742,0.019,8.064516129,16.03225806,2.910736968,7.998387097,12.16129032,0,0.754497613,1.362903226,10.56451613,0
District Of Columbia,2004,11,22.26722617,35.46666667,12.46666667,33.46666667,0.0106611,0.018666667,10.86666667,15.86666667,4.188205567,10.25666667,11.38333333,0,0.707698483,1.368333333,10.48333333,0
District Of Columbia,2004,12,22.34443513,35,12.06451613,33.16129032,0.010910065,0.018096774,10.41935484,15.19354839,5.487940435,11.30322581,12.91935484,0,0.779596177,1.429032258,9.822580645,0
District Of Columbia,2005,1,25.80796042,40.35483871,12.25806452,38.25806452,0.011260742,0.017709677,9.774193548,14.96774194,6.741098871,15.61129032,12.38709677,0,0.719875435,1.222580645,11.59677419,0
District Of Columbia,2005,2,31.76915107,49.82142857,11.60714286,47.60714286,0.013599714,0.020964286,10.14285714,17.67857143,6.477143893,13.87678571,10.85714286,0,0.981269393,1.5125,8.678571429,0
District Of Columbia,2005,3,25.07277719,40.70967742,11.77419355,38.48387097,0.022017484,0.031516129,11.90322581,26.77419355,5.307732274,11.48064516,10.17741935,0,0.887000419,1.164516129,9,0
District Of Columbia,2005,4,26.7047704,45.5,12.8,43.2,0.023092367,0.0362,10.4,30.76666667,3.855062783,9.27,9.983333333,0,1.033209517,1.483333333,9.05,0
District Of Columbia,2005,5,21.21256745,36.29032258,11.64516129,34.32258065,0.022172129,0.032967742,9.741935484,27.93548387,2.835114806,6.656451613,10.19354839,0,0.935938629,1.253225806,8.306451613,0
District Of Columbia,2005,6,17.37934548,29.72413793,12.75862069,27.96551724,0.030186759,0.045413793,10.82758621,41.20689655,3.07628669,10.31896552,9.706896552,0,0.686403724,0.918965517,8.189655172,0
District Of Columbia,2005,7,18.91294007,36.24137931,13.17241379,34.13793103,0.029645172,0.052172414,10.72413793,50.48275862,2.348467103,6.2,9.482758621,0,0.860572828,1.298275862,9.948275862,0
District Of Columbia,2005,8,11.77038606,26.41935484,11.06451613,24.93548387,0.032526903,0.056193548,10.16129032,60.58064516,3.187559919,9.016129032,12,0,0.645763194,0.924193548,7.483870968,0
District Of Columbia,2005,9,16.1983177,35.83333333,12.13333333,33.83333333,0.0292979,0.0512,10.5,48.93333333,2.7670433,7.361666667,10.48333333,0,0.8354509,1.261666667,9.866666667,0
District Of Columbia,2005,10,15.38440868,27.41935484,11.19354839,25.77419355,0.015478484,0.025677419,10.19354839,21.93548387,3.407295194,7.590322581,9.790322581,0,0.681702903,1.074193548,9.596774194,0
District Of Columbia,2005,11,18.3203424,33.96666667,12.06666667,32.03333333,0.0188347,0.0291,10.06666667,24.66666667,5.1164019,10.29833333,12.51666667,0,0.95198065,1.656666667,9.916666667,0
District Of Columbia,2005,12,22.17776987,35.4516129,10,33.48387097,0.012102516,0.018387097,10.25806452,15.64516129,8.59725879,15.85645161,11.14516129,0,0.979449516,1.469354839,9.806451613,0
District Of Columbia,2006,1,17.71789068,31.90322581,10.16129032,30.09677419,0.016229742,0.024096774,12.29032258,20.32258065,6.052969048,13.34516129,10.4516129,0,1.187845419,1.509677419,8.532258065,0
District Of Columbia,2006,2,20.54535461,42.17857143,10.67857143,39.82142857,0.021269393,0.030714286,11.32142857,26.14285714,5.968205125,10.16785714,10.80357143,0,0.820990982,1.326785714,8.535714286,0
District Of Columbia,2006,3,17.42258497,33,10.93548387,31.16129032,0.029899258,0.04116129,11.22580645,35.74193548,6.343406468,11.80322581,10.43548387,0,0.632564823,0.903225806,8.403225806,0
District Of Columbia,2006,4,15.57619123,33.76666667,15.2,31.86666667,0.031215333,0.045633333,10.43333333,39.23333333,3.33698355,6.655,11.28333333,0,0.920568167,1.228333333,8.883333333,0
District Of Columbia,2006,5,15.21695039,33.4516129,11.32258065,31.58064516,0.034614258,0.053193548,10.67741935,52.06451613,3.25208329,7.525806452,9.935483871,0,1.197777468,1.424193548,8.370967742,0
District Of Columbia,2006,6,12.0861111,26.76666667,12.2,25.23333333,0.0375694,0.055866667,10.5,57.66666667,3.3032639,8.326666667,11.91666667,0,1.314375017,1.496666667,9.116666667,0
District Of Columbia,2006,7,11.74865581,25.03225806,11.74193548,23.61290323,0.039153194,0.059516129,10.83870968,62.29032258,3.767674726,9.85,10.01612903,0,1.136088758,1.351612903,7.919354839,0
District Of Columbia,2006,8,14.36827952,32.5483871,11.96774194,30.77419355,0.039270161,0.061612903,10.61290323,68.32258065,4.167338726,10.58548387,10.91935484,0,0.925470468,1.125806452,7.338709677,0
District Of Columbia,2006,9,12.71740237,25.03333333,13.83333333,23.63333333,0.023709733,0.037033333,8.366666667,32.36666667,3.320100567,8.265,10.23333333,0,0.938312133,1.26,10.15,0
District Of Columbia,2006,10,14.53287632,26.83870968,11.80645161,25.22580645,0.019297065,0.030806452,9.870967742,26.12903226,3.380345306,6.893548387,12.62903226,0,1.369501629,1.811290323,8.838709677,0
District Of Columbia,2006,11,19.0651241,31.73333333,9.066666667,30,0.014856867,0.022533333,11.63333333,19.1,4.612183483,10.06333333,12.08333333,0,1.33775365,1.8,9.75,0
District Of Columbia,2006,12,20.90178084,34.96774194,12.16129032,33.03225806,0.012855161,0.019870968,10.58064516,16.70967742,6.821355452,15.67419355,13.11290323,0,1.581933774,2.185483871,10.35483871,0
District Of Columbia,2007,1,15.25300022,28.52173913,13.26086957,27.04347826,0.016793522,0.023565217,10.52173913,20.08695652,4.967353174,8.891304348,11.65217391,0,0.963090109,1.32826087,11.52173913,0
District Of Columbia,2007,2,20.22012988,36,12.04,33.96,0.02029004,0.0292,10.68,24.72,7.97480298,14.426,12.1,0,1.41304884,1.678,10.12,0
District Of Columbia,2007,3,16.35820157,36.08695652,10.47826087,34.04347826,0.030291696,0.041217391,11.08695652,34.91304348,5.474429457,10.5,12.02173913,0,1.771576565,2.076086957,6.695652174,0
District Of Columbia,2007,4,15.14786345,31.68965517,12.10344828,29.93103448,0.031699759,0.044586207,10.55172414,39.51724138,3.965707345,7.422413793,12.20689655,0,0.886850293,1.134482759,9.879310345,0
District Of Columbia,2007,5,13.1624591,29.74193548,12.22580645,28.03225806,0.037836,0.055,10.93548387,54.67741935,4.430924016,9.814516129,10.83870968,0,1.139852161,1.372580645,8.564516129,0
District Of Columbia,2007,6,12.13084657,26.63333333,11.33333333,25.23333333,0.038025,0.056333333,10.76666667,57.33333333,4.37856255,9.158333333,11.33333333,0,1.026672683,1.181666667,7.233333333,0
District Of Columbia,2007,7,11.61179294,28.38709677,12.5483871,26.74193548,0.037977194,0.057935484,10.09677419,57.67741935,4.107549,9.208064516,10.77419355,0,1.137876919,1.337096774,8.048387097,0
District Of Columbia,2007,8,12.14262706,26.87096774,9.967741935,25.41935484,0.039102194,0.059548387,11.5483871,65.06451613,5.462401806,13.01774194,11.96774194,0,1.313697968,1.477419355,9.193548387,0
District Of Columbia,2007,9,15.43774937,33.26666667,11.7,31.4,0.0319583,0.051766667,10.93333333,48.46666667,4.397436317,9.993333333,12.03333333,0,1.1915412,1.456666667,9.883333333,0
District Of Columbia,2007,10,15.57028977,30.5,12.13333333,28.76666667,0.022036233,0.037133333,10.43333333,31.9,4.389290033,9.765,10.23333333,0,1.52201085,1.825,8.816666667,0
District Of Columbia,2007,11,17.52755138,29.04166667,10.79166667,27.29166667,0.016486125,0.024458333,8.625,20.66666667,5.846359042,11.0625,12.89583333,0,0.606734646,0.920833333,12.4375,0
District Of Columbia,2007,12,20.9253581,34.09677419,9.161290323,32.35483871,0.013532129,0.020322581,9.548387097,17.19354839,5.576668258,9.958064516,13,0,1.356145903,1.837096774,9.806451613,0
District Of Columbia,2008,1,15.5766129,29.5483871,13.64516129,28,0.017285194,0.024451613,11.67741935,20.80645161,5.474059145,9.808064516,10.9516129,0,0.994164435,1.364516129,11.67741935,0
District Of Columbia,2008,2,17.82094179,33.16666667,13.375,31.29166667,0.019184,0.027625,13.125,23.375,6.814869958,12.35833333,11.85416667,0,1.481492417,1.78125,10.77083333,0
District Of Columbia,2008,3,18.85606574,39.74193548,9.451612903,37.61290323,0.029469161,0.040580645,10.48387097,34.4516129,5.756416952,10.89354839,12.37096774,0,0.616687839,0.891935484,7.14516129,0
District Of Columbia,2008,4,17.05385267,32.53333333,10.63333333,30.86666667,0.029169433,0.042966667,10.8,37.83333333,4.3345458,7.066666667,10.76666667,0,0.841929333,1.075,9.5,0
District Of Columbia,2008,5,16.91922227,33.7,11.23333333,31.8,0.0323539,0.0459,10.3,40.5,4.017127017,6.558333333,10.63333333,0,0.952171383,1.165,7.4,0
District Of Columbia,2008,6,15.8909092,32.96666667,11.3,31.06666667,0.0378847,0.058166667,10.16666667,56.43333333,4.949986267,8.948333333,12.7,0,1.099589633,1.296666667,8.166666667,0
District Of Columbia,2008,7,16.53287277,34.93548387,12.29032258,32.93548387,0.041355323,0.062354839,10.70967742,67.41935484,5.430949597,9.932258065,10.59677419,0,0.865595306,1.038709677,8.274193548,0
District Of Columbia,2008,8,19.1722661,40.12903226,12.48387097,37.83870968,0.03254429,0.051677419,10.12903226,46.51612903,5.718599871,10.15483871,10.59677419,0,0.916131887,1.151612903,10.08064516,0
District Of Columbia,2008,9,19.4353865,34.56666667,13.36666667,32.56666667,0.024662467,0.0413,9.833333333,37.53333333,5.358543683,9.543333333,10.63333333,0,1.134162033,1.366666667,8.7,0
District Of Columbia,2008,10,20.61090568,34.90322581,13.61290323,32.96774194,0.018486677,0.031096774,9.64516129,26.29032258,5.175899258,8.109677419,11.03225806,0,1.540964323,1.891935484,9.048387097,0
District Of Columbia,2008,11,20.24901737,32.43333333,11.16666667,30.56666667,0.0164999,0.023733333,9.533333333,20.03333333,6.215799467,9.27,11.95,0,1.9814378,2.256666667,8.916666667,0
District Of Columbia,2008,12,18.49816332,30.51612903,10.80645161,28.87096774,0.017338194,0.02416129,9.612903226,20.41935484,7.620991532,12.30322581,11.59677419,0,2.289937387,2.532258065,8.225806452,0
District Of Columbia,2009,1,24.07221558,42.12903226,11.87096774,40,0.018099452,0.026064516,11.41935484,22.12903226,9.978758565,16.08387097,11.5,0,2.116209468,2.553225806,11.46774194,0
District Of Columbia,2009,2,19.61578329,37.71428571,11.25,35.67857143,0.027764679,0.034821429,10.71428571,29.53571429,7.998109411,12.8625,13.23214286,0,0.746218304,1.032142857,8.464285714,0
District Of Columbia,2009,3,19.76981597,37.16129032,10.61290323,35.22580645,0.027704194,0.036870968,11.70967742,31.25806452,6.304272016,9.866129032,12.38709677,0,0.73314179,0.964516129,10.58064516,0
District Of Columbia,2009,4,19.22829377,37.66666667,10.93333333,35.73333333,0.030537567,0.043966667,11.26666667,37.16666667,5.835602317,9.48,11.7,0,0.662397333,0.886666667,7.233333333,0
District Of Columbia,2009,5,14.92661393,28.76666667,11.73333333,27.1,0.0260027,0.037333333,10.5,31.66666667,4.996750417,7.631666667,9.366666667,0,0.798508433,1,10.76666667,0
District Of Columbia,2009,6,15.8038067,31.06666667,11.93333333,29.23333333,0.029903233,0.046166667,11.2,42.16666667,2.7758854,5.616666667,11.16666667,0,0.72639465,0.875,9.633333333,0
District Of Columbia,2009,7,13.95392397,27.16129032,11.64516129,25.61290323,0.030672032,0.045741935,10.70967742,38.74193548,3.03623,6.330645161,11.93548387,0,0.759934548,0.89516129,6.467741935,0
District Of Columbia,2009,8,15.15387919,29.03225806,10.87096774,27.29032258,0.027323871,0.045903226,10.5483871,39.83870968,3.180213177,8.185483871,12.16129032,0,1.016064694,1.183870968,8.322580645,0
District Of Columbia,2009,9,16.79406162,30.82758621,13.10344828,29.06896552,0.019827724,0.033413793,10.03448276,28.24137931,2.587763086,4.646551724,9.655172414,0,0.397311534,0.584482759,7.810344828,0
District Of Columbia,2009,10,17.32763829,28.87096774,12.70967742,27.12903226,0.016544323,0.026645161,10.58064516,22.51612903,1.898001677,3.212903226,9.306451613,0,0.79544179,1.088709677,9.370967742,0
District Of Columbia,2009,11,21.90220127,33.93333333,13.4,32,0.0135528,0.022833333,11.2,19.33333333,2.271390683,4.111666667,8.8,0,0.92180145,1.375,10.26666667,0
District Of Columbia,2009,12,21.16568403,34.8,9.333333333,32.76666667,0.016019533,0.0235,11.43333333,19.86666667,3.593897317,6.173333333,10.23333333,0,0.655284367,0.935,8.916666667,0
District Of Columbia,2010,1,21.27540839,34.51612903,12.03225806,32.70967742,0.017310452,0.022870968,8,19.32258065,4.238875323,6.501612903,10.29032258,0,1.26429171,1.611290323,10.72580645,0
District Of Columbia,2010,2,22.80537125,40.10714286,13.39285714,38,0.023626464,0.031607143,12.10714286,26.82142857,4.210241732,5.933928571,10.16071429,0,0.445941536,0.714285714,8.767857143,0
District Of Columbia,2010,3,19.25945123,36.38709677,10.96774194,34.35483871,0.028616935,0.041225806,12.48387097,35.16129032,3.055634839,4.501612903,7.838709677,0,0.864402613,1.127419355,8,0
District Of Columbia,2010,4,17.7730237,35,11,33.03333333,0.029629233,0.043333333,10.5,36.96666667,2.454546867,3.256666667,7.216666667,0,1.15735695,1.386666667,7.216666667,0
District Of Columbia,2010,5,14.06363243,28.23333333,12,26.6,0.0301721,0.0433,9.7,37.53333333,2.36200705,3.715,7.6,0,1.313459667,1.513333333,9.283333333,0
District Of Columbia,2010,6,14.81920983,28.63333333,10.4,27.06666667,0.0390219,0.0563,10.03333333,55.5,3.046961083,5.965,11.36666667,0,0.569805783,0.73,7.85,0
District Of Columbia,2010,7,16.01903503,32.87096774,13.22580645,30.96774194,0.040727226,0.061580645,10.29032258,66.19354839,3.334114452,6.893548387,9.774193548,0,0.615594871,0.790322581,9.403225806,0
District Of Columbia,2010,8,15.92040139,28.87096774,9.225806452,27.29032258,0.039239194,0.060903226,9.451612903,69.38709677,2.768231855,4.843548387,9.048387097,0,0.689916145,0.848387097,7.290322581,0
District Of Columbia,2010,9,15.6038898,30.6,11.23333333,29,0.0327528,0.050366667,9.433333333,49.53333333,3.01108085,4.348333333,8.7,0,0.791739217,0.953333333,8.016666667,0
District Of Columbia,2010,10,16.75683881,33.32258065,13,31.51612903,0.021309129,0.034064516,10.5483871,28.93548387,3.0291365,4.035483871,9.467741935,0,0.925632145,1.188709677,9.629032258,0
District Of Columbia,2010,11,20.0910354,36.73333333,11.53333333,34.76666667,0.0168958,0.027266667,11.66666667,23.1,3.502782083,4.461666667,9.733333333,0,1.261071933,1.665,10.78333333,0
District Of Columbia,2010,12,17.6498929,28.74193548,10.4516129,27.16129032,0.019366806,0.025741935,10.29032258,21.83870968,5.320679661,8.324193548,11.30645161,0,0.686487177,0.898387097,7.532258065,0
District Of Columbia,2011,1,20.69044461,35.58064516,12.12903226,33.74193548,0.017131581,0.024741935,9.967741935,20.96774194,5.97106971,7.99516129,8.741935484,0,0.999451597,1.279032258,9.241935484,0
District Of Columbia,2011,2,18.27029229,35.07142857,7.892857143,33.25,0.024671107,0.03425,11.32142857,29.03571429,5.625287143,7.203571429,9.517857143,0,0.929153768,1.2125,9.875,0
District Of Columbia,2011,3,16.53850716,34.41935484,10.38709677,32.41935484,0.030018387,0.038903226,11.64516129,33.06451613,4.657514065,5.687096774,10.11290323,0,0.601699,0.780645161,7.241935484,0
District Of Columbia,2011,4,13.4976191,30.26666667,10.7,28.5,0.031905533,0.0414,11.5,35.13333333,4.344667867,5.141666667,7.783333333,0,0.681976767,0.833333333,8.416666667,0
District Of Columbia,2011,5,13.41303587,28.64516129,13.16129032,27.09677419,0.032739677,0.046870968,10.16129032,41.93548387,4.311558306,5.116129032,6.709677419,0,0.625854677,0.782258065,8.112903226,0
District Of Columbia,2011,6,12.88026439,25.21428571,9.214285714,23.75,0.039441714,0.057357143,10.57142857,56.28571429,4.517803107,5.823214286,7.535714286,0,0.485048768,0.603571429,7.446428571,0
District Of Columbia,2011,7,13.88327703,27.16129032,9.516129032,25.61290323,0.042200387,0.060677419,10.19354839,64.19354839,5.081510952,8.001612903,9.870967742,0,0.384151742,0.535483871,6.451612903,0
District Of Columbia,2011,8,13.65136294,28.51612903,11.87096774,26.77419355,0.031480774,0.047935484,10.51612903,42.61290323,4.649579113,5.616129032,7.290322581,0,0.414886016,0.585483871,8.709677419,0
District Of Columbia,2011,9,12.97587902,23.95,12.76666667,22.66666667,0.020571,0.032633333,10.2,27.8,3.144296433,3.935833333,6.883333333,0,0.570262875,0.778591667,9.15,0
District Of Columbia,2011,10,15.31751102,27.32258065,13.93548387,25.74193548,0.014816952,0.024919355,9.161290323,21.14516129,2.015343089,2.349193548,4.919354839,0,0.721242097,1.077927419,11.04032258,0
District Of Columbia,2011,11,19.62593708,31.70555556,11.82222222,29.87777778,0.016800272,0.027716667,11.82222222,23.5,0.993327072,1.600555556,8.461111111,0,0.801045597,1.172997222,9.883333333,0
District Of Columbia,2011,12,20.14718037,33.80645161,12.46236559,31.96774194,0.011316484,0.020236559,11.12903226,17.10752688,1.920664898,3.53172043,9,0,0.861406645,1.260215054,9.833333333,0
District Of Columbia,2012,1,16.88460433,30.52096774,13.89247312,28.58064516,0.015714398,0.023043011,11.37634409,19.55913978,1.413178046,2.560215054,11.59677419,0,0.595716234,0.930556452,10.09139785,0
District Of Columbia,2012,2,18.9382376,35.23275862,12.20114943,33,0.018962661,0.028988506,10.54597701,24.51724138,1.491079172,2.602586207,10.07183908,0,0.724051172,1.022020115,10.55747126,0
District Of Columbia,2012,3,14.31590622,28.58709677,10.43010753,26.72043011,0.028067968,0.038096774,10.50537634,32.28494624,1.496553462,2.624462366,8.327956989,0,0.506695269,0.73830914,8.489247312,0
District Of Columbia,2012,4,14.54553971,31.2,12.65,29.31111111,0.033006972,0.046544444,11.29444444,39.8,1.631628381,2.521666667,8.766666667,0,0.642101589,0.877430556,8.383333333,0
District Of Columbia,2012,5,12.02451887,26.21451613,14.36021505,24.66129032,0.033162876,0.047177419,11.69892473,42.35483871,1.431397747,2.610752688,10.36827957,0,0.62184286,0.764715054,8.655913978,0
District Of Columbia,2012,6,11.00030617,25.29137931,11.03448276,23.68965517,0.038353672,0.05487931,10.43103448,55.77586207,1.586392328,2.426724138,8.543103448,0,0.481982983,0.697741379,8.172413793,0
District Of Columbia,2012,7,11.08097603,21.70222222,10.15,20.42777778,0.039336272,0.056233333,9.972222222,57.52222222,1.926048975,3.075833333,9.277777778,0,0.136410886,0.288719444,6.855555556,0
District Of Columbia,2012,8,16.57322648,29.4516129,10.80645161,27.80645161,0.039369935,0.058354839,10.38709677,56.77419355,1.799350113,2.50483871,7.419354839,0,0.598197081,0.751612903,7.016129032,0
District Of Columbia,2012,9,17.8047259,31.46666667,12.66666667,29.7,0.030799033,0.0459,9.9,39.5,1.880953533,2.878333333,7.7,0,0.717792467,0.953333333,8.466666667,0
District Of Columbia,2012,10,18.79909471,30.8516129,11.33870968,29.09677419,0.020958306,0.032177419,8.451612903,27.29032258,1.097953952,2.186290323,10.56451613,0,0.573961242,0.760604839,7.709677419,0
District Of Columbia,2012,11,21.21167795,33.87166667,12.5,31.8,0.015075017,0.02465,10.05,20.88333333,2.283784092,3.7,11.075,0,0.652781558,0.973483333,8.983333333,0
District Of Columbia,2012,12,19.55207806,30.05806452,11.83870968,28.17741935,0.012091048,0.019145161,9.548387097,16.20967742,2.148263806,3.34516129,10.18548387,0,0.721099605,1.034354839,10.00806452,0
District Of Columbia,2013,1,18.57195489,31.13225806,11.53225806,29.17741935,0.015601952,0.023080645,10.70967742,20.69354839,1.7519445,2.805645161,11.48387097,0,0.440780774,0.646774194,7.911290323,0
District Of Columbia,2013,2,15.76935936,31.07440476,11.67857143,29.19642857,0.021227899,0.029583333,11.39285714,25.82142857,1.628530884,2.921428571,11.44345238,0,0.375740539,0.551488095,8.755952381,0
District Of Columbia,2013,3,10.83689665,23.95,9.64516129,22.32258065,0.031410839,0.040096774,9.983870968,35.56451613,1.48439246,2.782258065,12.19354839,0,0.413900363,0.567709677,7.201612903,0
District Of Columbia,2013,4,9.960738433,27.08333333,8.833333333,25.31666667,0.037103417,0.047766667,10.78333333,43.01666667,1.415156125,2.524166667,11.68333333,0,0.360307908,0.498958333,7.308333333,0
District Of Columbia,2013,5,8.395319597,19.42419355,10.88709677,18.0483871,0.031944581,0.043564516,10.5483871,39.56451613,0.827504024,1.254032258,10.14516129,0,0.321207782,0.429741935,7.379032258,0
District Of Columbia,2013,6,8.038815917,20.64333333,10.88333333,19.3,0.0309239,0.04495,9.733333333,40.9,0.881621667,1.525833333,12.19166667,0,0.193236842,0.310508333,7.083333333,0
District Of Columbia,2013,7,6.176231919,14.26774194,12.87096774,13.20967742,0.029753387,0.043967742,9.967741935,41.56451613,0.802370879,1.502419355,10.20967742,0,0.169455097,0.262927419,7.370967742,0
District Of Columbia,2013,8,7.606558301,16.5311828,11.21505376,15.48387097,0.029877409,0.045016129,10.3172043,40.70430108,0.737237487,1.456182796,9.994623656,0,0.210972844,0.330669355,8.129032258,0
District Of Columbia,2013,9,11.55734817,25.64333333,12.15,23.95,0.026886083,0.0428,10.2,38.76666667,0.623268842,1.234166667,9.283333333,0,0.348674475,0.534316667,10.10833333,0
District Of Columbia,2013,10,13.25636942,25.85967742,12.83870968,24.24193548,0.017822968,0.029935484,10.17741935,26.19354839,0.589763347,1.319354839,9.725806452,0,0.493545032,0.725298387,9.806451613,0
District Of Columbia,2013,11,13.86814358,25.64666667,12.33333333,24,0.016597167,0.024766667,10,21.96666667,0.742251725,1.668333333,10.5,0,0.39310795,0.546033333,6.5,0
District Of Columbia,2013,12,15.36818773,27.32580645,13.09677419,25.70967742,0.013317758,0.020629032,10.4516129,17.87096774,0.777620669,2.386290323,11.55645161,0,0.444209524,0.686193548,7.798387097,0
District Of Columbia,2014,1,15.1022906,27.67903226,13.32258065,25.9516129,0.016335371,0.025129032,9.903225806,23.35483871,1.992897581,3.852419355,10.28225806,0,0.593549339,0.840064516,10.78225806,0
District Of Columbia,2014,2,16.8854255,31.622,11.02,29.46,0.01987044,0.029,11.38,26.86,2.17397815,4.529,12.55,0,0.44223969,0.72941,9.56,0
District Of Columbia,2014,3,15.16739005,30.19354839,9.35483871,28.24193548,0.025363629,0.034322581,11.08064516,31.77419355,1.488424839,2.789516129,9.637096774,0,0.403470169,0.58133871,9.201612903,0
District Of Columbia,2014,4,11.74384617,28.92666667,10.13333333,26.93333333,0.032413433,0.042833333,10.23333333,39.86666667,0.633910767,1.43,9.8,0,0.350202533,0.499633333,9,0
District Of Columbia,2014,5,8.257385548,21.03548387,12.35483871,19.41935484,0.034139742,0.046935484,9.483870968,46,0.43625179,0.883870968,9.483870968,0,0.254780371,0.384064516,7.661290323,0
District Of Columbia,2014,6,7.188813433,18.08333333,11.06666667,16.5,0.036234367,0.0499,9.933333333,50.23333333,0.544108233,1.143333333,8.35,0,0.254004917,0.370666667,8.1,0
District Of Columbia,2014,7,6.992618935,16.51935484,11.83870968,15.09677419,0.035056484,0.05,10.03225806,49.09677419,0.388109323,0.791935484,9.838709677,0,0.210734597,0.279370968,7.419354839,0
District Of Columbia,2014,8,9.1365125,22.2,10.60714286,20.42857143,0.031599143,0.047,9.892857143,46.60714286,0.456242946,1.028571429,10.14285714,0,0.264940161,0.385678571,8.642857143,0
District Of Columbia,2014,9,9.767930233,21.71666667,13.86666667,20.03333333,0.023594,0.038133333,9.766666667,35.26666667,0.746564467,2.305,12.08333333,0,0.2699625,0.414716667,9.95,0
District Of Columbia,2014,10,10.73290742,22.99032258,11.41935484,21.22580645,0.02099129,0.030193548,9.322580645,28.03225806,0.731348629,1.959677419,11.01612903,0,0.247070516,0.394564516,9.919354839,0
District Of Columbia,2014,11,13.34920641,27.51111111,12.85185185,25.55555556,0.018524704,0.025851852,10.85185185,23.88888889,1.053392352,2.635185185,12.2037037,0,0.300340574,0.513888889,9.351851852,0
District Of Columbia,2014,12,15.55471813,25.43870968,13.83870968,23.51612903,0.011509677,0.018483871,11.12903226,17.16129032,1.230014145,2.775806452,11.37096774,0,0.329266032,0.488258065,10.80645161,0
District Of Columbia,2015,1,18.66875132,34.12903226,11.29032258,31.74193548,0.015516548,0.023,10.61290323,21.29032258,1.766575355,3.579032258,11.91935484,0,0.351954226,0.621080645,10.24193548,0
District Of Columbia,2015,2,17.8417167,34.44074074,11.40740741,32.07407407,0.020660519,0.028814815,10.2962963,26.74074074,2.451231019,5.022222222,10.64814815,0,0.34190613,0.541037037,10.03703704,0
District Of Columbia,2015,3,16.38786071,32.35483871,11.22580645,30,0.024663548,0.034741935,9.580645161,32.16129032,1.279205677,3.241935484,11.5,0,0.328768065,0.524306452,10.70967742,0
District Of Columbia,2015,4,8.522997367,24.64,12.3,22.96666667,0.0330259,0.043066667,10.63333333,40.3,0.896712633,2.138333333,12.73333333,0,0.246365417,0.400666667,9.133333333,0
District Of Columbia,2015,5,7.56663071,16.31290323,11.67741935,15,0.034910355,0.047354839,10.25806452,45.83870968,0.626426871,1.362903226,10.33870968,0,0.206739823,0.297451613,8.967741935,0
District Of Columbia,2015,6,8.457820379,16.91034483,10.48275862,15.44827586,0.032458621,0.044793103,9.793103448,44.55172414,0.993042293,1.677586207,7.775862069,0,0.2026065,0.272,9.086206897,0
District Of Columbia,2015,7,7.80813688,19.312,11.28,17.76,0.03492008,0.04944,10.4,47,1.08137394,2.326,9.78,0,0.2536971,0.3722,8.74,0
District Of Columbia,2015,8,12.60740687,23.18709677,9.838709677,21.48387097,0.035817258,0.051064516,10.4516129,51.38709677,1.291577855,2.077419355,11.41935484,0,0.210764226,0.285564516,7.516129032,0
District Of Columbia,2015,9,14.93701548,29.6862069,11.75862069,27.55172414,0.030607897,0.045551724,10.31034483,51.51724138,1.313540431,2.563793103,11.68965517,0,0.215171,0.332931034,8.206896552,0
District Of Columbia,2015,10,16.27604413,29.88064516,12.87096774,27.77419355,0.01979029,0.030258065,10.51612903,28.03225806,1.041375258,1.980645161,10.43548387,0,0.259859629,0.417645161,9.629032258,0
District Of Columbia,2015,11,15.81899293,28.71333333,12.73333333,26.6,0.0154778,0.025433333,10.66666667,23.6,1.328396867,2.416666667,11.95,0,0.380558233,0.672133333,11.5,0
District Of Columbia,2015,12,12.7723485,18.71666667,7.5,17.5,0.008498833,0.016666667,11.5,15.33333333,1.057210417,1.791666667,12.75,0,0.29298975,0.458416667,12.83333333,0
District Of Columbia,2016,3,14.44569114,29.39285714,12.96428571,27.28571429,0.027711357,0.037428571,10.03571429,34.82142857,1.154994911,2.473214286,10.30357143,0,0.283515446,0.43275,10.10714286,0
